"protein_group","number_of_peptides_Cu.complex_1","number_of_peptides_DMSO_4","number_of_peptides_DMSO_5","number_of_peptides_DMSO_6","number_of_peptides_Mn.complex_1","number_of_peptides_Mn.complex_2","number_of_peptides_Mn.complex_3","number_of_peptides_Mn.complex_4","number_of_peptides_Mn.complex_5","number_of_peptides_Mn.complex_6","number_of_peptides_Cu.complex_2","number_of_peptides_Cu.complex_3","number_of_peptides_Cu.complex_4","number_of_peptides_Cu.complex_5","number_of_peptides_Cu.complex_6","number_of_peptides_DMSO_1","number_of_peptides_DMSO_2","number_of_peptides_DMSO_3","differential_abundance_pvalue_DMSO.Cu.complex","differential_abundance_pvalue_Mn.complex.Cu.complex","differential_abundance_qvalue_DMSO.Cu.complex","differential_abundance_qvalue_Mn.complex.Cu.complex","abundance_Cu.complex_1","abundance_Cu.complex_2","abundance_Cu.complex_3","abundance_Cu.complex_4","abundance_Cu.complex_5","abundance_Cu.complex_6","abundance_DMSO_1","abundance_DMSO_2","abundance_DMSO_3","abundance_DMSO_4","abundance_DMSO_5","abundance_DMSO_6","abundance_Mn.complex_1","abundance_Mn.complex_2","abundance_Mn.complex_3","abundance_Mn.complex_4","abundance_Mn.complex_5","abundance_Mn.complex_6"
"CON__Q03247",4,0,1,1,2,3,2,2,5,3,5,3,5,6,4,0,2,1,2.15081831110032e-07,0.000131605478033429,2.66654527151823e-06,0.00137135708227387,24.7291010234121,24.990004045901,23.9119778312023,25.0182500573231,25.3906952657928,25.104486990173,NA,21.0261213894061,19.9811013515976,NA,18.9768155211112,18.7872071901133,19.633994701881,22.9960461547502,21.6866277715232,22.1027495052908,23.4506601179284,22.9447644963952
"CON__Q29443;CON__Q0IIK2;sp|P02788|TRFL_HUMAN;CON__|TRFL_HUMAN|",13,7,6,5,13,13,14,16,16,16,17,12,15,18,13,8,10,13,4.14197544497211e-05,0.732008698839794,0.000172131779544736,0.828640553082313,25.23365909544,27.1805099247658,25.7232420908331,26.7164576527277,26.613354941256,25.6178275338345,24.2151948528645,24.3907218130199,25.4391704560826,24.1257429658183,23.3706717272154,23.1954532779127,25.9530206574532,25.943478005581,26.0727911981203,27.1426431043432,26.4660300904669,26.3156609551914
"CON__Q0V8M9;sp|Q06033|ITIH3_HUMAN",6,0,0,0,0,0,1,2,5,3,7,6,4,7,2,1,0,0,1.25632928246969e-06,0.100276026707344,9.76375591966601e-06,0.208334986284878,23.405943584545,22.928869211985,22.388241462416,21.4627966678728,23.6454073407018,21.4999050100548,14.8790149250459,NA,NA,NA,NA,NA,NA,NA,20.8361171214651,21.4761525158616,22.6468830577115,21.6214606535458
"CON__Q0VCM5",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.176859114197561,NA,0.239451228687232,NA,NA,NA,NA,NA,19.4272858982195,NA,NA,NA,20.8000036043915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CON__Q1RMK2",7,0,0,0,3,0,2,3,4,7,11,6,6,7,6,0,0,0,NA,0.000374790622420658,NA,0.00311107978526301,23.8613199440337,24.9683439703385,23.7652403993212,23.8831236640893,24.1941612251684,23.7256835235952,NA,NA,NA,NA,NA,NA,22.2786569081742,NA,21.0725550668966,21.486741522115,22.9301188003937,23.0770745752726
"CON__Q28065;sp|P04003|C4BPA_HUMAN",6,0,0,0,4,0,2,1,6,5,12,5,11,8,5,1,1,1,4.05641833986471e-05,0.00691153166156364,0.000169079444363266,0.0293796905380927,24.4359265976597,25.8179481860811,23.7937376473495,25.1756887836824,24.9701489539793,24.1901399596501,19.1254435147031,21.389345944881,21.7157332994435,NA,NA,NA,23.4030696875054,NA,22.9194015644043,20.6954082635702,23.7294035029727,23.5945058139614
"CON__Q28107;sp|P12259|FA5_HUMAN",37,0,1,0,25,26,23,31,33,33,40,33,38,34,33,1,1,5,2.1613335534089e-07,0.302046867341097,2.66654527151823e-06,0.4499694396359,28.7746862343275,29.0935761011943,28.4354132214719,28.9725243095811,28.8779250982974,28.5440481178311,20.1302383833223,14.5173850360895,24.1709348327731,NA,16.0600847325721,NA,27.3267254654125,27.4976811793114,27.4044899093018,27.6811274730233,28.0884619467506,27.821505481324
"CON__Q2KJF1",6,1,1,0,5,5,5,8,5,6,8,6,7,7,7,2,2,4,3.21971722211516e-07,0.538776221365744,3.43552529538125e-06,0.671413878915708,24.0174082930936,25.1583488773706,24.2696546875722,25.0000133037487,25.1910951083128,24.023978468398,20.4801604782146,20.8081305165157,22.4395497196875,19.7696040731647,NA,NA,24.0749976000712,23.9874589595873,24.2888563379155,25.5571740487081,24.043120924785,24.1595748612141
"CON__Q2UVX4",10,0,1,0,7,6,7,13,10,11,22,15,16,18,8,1,1,4,2.50189267505341e-07,0.104947775975474,2.88622567649148e-06,0.214606151498907,23.9487506125036,25.36300416242,24.9382365009959,24.9671243817922,25.2969136893631,23.8335520182116,16.6988749907615,19.4885151484004,21.4777431721201,NA,19.3283524231649,NA,23.2967817231005,22.8296121101077,23.3106094476366,24.8663343853201,24.0836638404951,23.8714516064198
"sp|O43929|ORC4_HUMAN;CON__Q2YDI2",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0.24286060799067,0.732198467271814,0.318120000115185,0.828640553082313,18.7446214594754,NA,NA,NA,NA,NA,19.7146331546306,19.3425585872271,NA,NA,NA,NA,NA,NA,NA,NA,18.6456124717344,18.4103917558017
"CON__Q3KUS7",2,0,0,0,0,0,0,3,2,2,5,2,2,3,0,0,0,0,NA,0.662138819249194,NA,0.776724519107288,19.767682180317,22.5350716055181,21.1421526912733,20.7789441653775,22.0401926731211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0265179981167,20.4571930877676,20.3991270516994
"CON__Q3MHN5;CON__ENSEMBL:ENSBTAP00000018229;sp|P02774|VTDB_HUMAN",7,3,2,2,6,6,6,7,6,6,8,6,9,7,7,2,5,4,9.7700118140021e-08,0.405653527208266,1.5396753254208e-06,0.549567952836094,25.0014662038398,26.2691056782866,25.2415343249106,26.0738315250707,26.0953582644036,25.169676584585,22.3603204159724,22.9800952810298,23.4121296014989,22.8480040765697,21.5908106620188,20.6090549848792,25.2677086453677,24.8978983899134,25.088108201969,26.0721071604247,25.2957774155295,25.1827806363609
"CON__Q3SX09;sp|P69892|HBG2_HUMAN;sp|P69891|HBG1_HUMAN;sp|P02100|HBE_HUMAN",13,5,5,7,11,12,11,13,12,12,13,13,13,13,13,7,5,10,4.03444290631061e-08,0.00051017078211803,8.56343042694317e-07,0.00393474237074497,29.0558165626823,28.924580970903,28.9081899665838,28.6207014776752,28.7300436211006,28.3999098491249,25.9857053176788,26.0783496942061,26.7176598073271,23.7969343676065,25.7517753469242,25.8831076222229,27.2042052220605,27.2224117674295,26.9578742099366,27.4483669207158,27.6751387293811,27.4003745627885
"CON__Q3SX14",5,1,2,3,3,3,0,2,4,3,4,3,4,5,5,2,2,2,4.22032581425579e-05,0.0751852051863598,0.000175019394061784,0.167984766877565,20.9030432315249,NA,20.6219156967465,20.8217444183753,20.3634988155988,20.5100581873932,17.878969885162,NA,NA,NA,NA,NA,19.7824800539333,20.1737062663316,NA,20.5047721058613,20.3933260879485,19.8949467980427
"sp|P07951|TPM2_HUMAN;CON__Q3SX28",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7897450425503,NA,NA,NA,NA,NA,NA,NA,NA
"CON__Q3SZ57",7,3,2,0,9,5,7,13,12,10,14,10,12,13,6,3,6,10,0.000115175624478044,0.915384167137716,0.000415642930017659,0.954339355218866,23.5567613184273,25.7083184271017,24.7635726078663,25.571770770504,25.69742321911,24.0487915993027,21.5377471629414,22.4907287950254,24.1245139355882,21.048485487272,20.8673792013557,NA,25.1874404440271,23.3902396934088,24.41284713469,26.0363992729856,25.1010996588886,24.8575976515748
"CON__Q3SZH5",2,0,0,0,3,0,2,4,1,3,6,3,5,5,0,0,1,1,4.95063764416997e-05,0.044233288945989,0.000198629242064868,0.114317959162523,22.1216536298017,23.8759918767306,22.5450650066619,23.5190218985634,23.6625862718417,NA,NA,17.849719892532,19.6129450898924,NA,NA,NA,22.1774552254069,NA,21.7738285740844,23.3690758787023,20.3077627904406,21.8639385213473
"CON__Q3SZR3",5,3,3,2,5,4,5,7,5,6,7,4,5,7,5,5,3,4,3.62392929652991e-06,0.947753822987902,2.46677118322416e-05,0.970398999472788,24.4609745213777,26.3246857396318,25.1918849857077,25.9794920585615,26.2768700947342,24.8300920813888,23.5643360806785,22.1269351038269,23.9615929911831,22.968653972246,22.7233670834294,22.0801802686906,25.2045067782451,24.897413133238,25.31894272736,26.6782800174612,25.5060383969964,25.619687591193
"CON__Q3SZV7",1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.0343173717425614,0.0224953003557498,0.0573117528086431,0.0707356234300382,21.0157581065873,21.2315587243244,20.3543972032562,NA,21.1889361599392,NA,NA,19.0898756168848,NA,NA,NA,NA,NA,NA,NA,18.4386265045862,20.4477153566579,19.7533868342746
"CON__Q3T052",6,1,2,0,6,5,3,7,6,6,13,8,10,10,4,0,1,0,3.16288040430403e-08,0.0224932634096945,7.25991385825135e-07,0.0707356234300382,24.3925328807795,25.3599827385403,24.3654201383877,24.8064671255785,24.7619870092526,22.7612183131194,NA,18.5706861454756,NA,18.74548454458,20.0911133897441,NA,23.26068821769,22.7880991116329,22.2958038298133,23.9528227104736,23.928438924936,23.6753222901658
"CON__Q3Y5Z3",1,0,0,0,0,0,0,2,1,1,2,1,1,2,1,0,0,0,NA,0.414663446001537,NA,0.55753307530337,20.2010724413259,21.5803104807353,20.239432033771,21.0101982011471,21.6148757107753,19.5393925111106,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8997195832143,20.7211928298976,20.779474446956
"CON__Q3ZBD7",1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0.148552700546743,0.316404333559932,0.206509176675543,0.464644744710575,19.9097945592788,NA,NA,NA,NA,20.9561239711093,20.9038750617393,22.4346021185257,20.976208090691,21.1120317320406,20.709119974456,20.9448131260633,20.3489560340725,21.0061037365216,20.9918988409888,NA,NA,21.534795347408
"CON__Q3ZBS7;sp|P04004|VTNC_HUMAN",10,0,0,0,6,5,5,6,7,6,10,9,8,9,8,1,1,1,3.63537411398437e-13,5.12574037920518e-06,1.79405712525129e-10,0.000130406823413804,27.7216338821808,27.6564248409713,27.4530683835979,27.0681196481001,27.1572897542047,27.0701999408075,20.6501184694935,19.0238632575768,18.9419109155177,NA,NA,NA,25.4028594689305,25.1733054620392,24.8644201406344,25.33991558347,25.7363291547872,25.6847474347345
"CON__Q58D62",7,4,2,0,6,6,7,7,8,8,8,6,7,8,7,4,7,5,3.97450589867705e-05,0.827509235286584,0.000166221920423485,0.895452420851331,24.6927411323328,26.2415739051275,24.9119778312023,25.853349211225,26.0582910316105,24.7712610278055,23.276850875381,23.6308168721535,24.0008313749347,22.9912619514234,21.4104055603267,NA,24.8346010821887,24.6976708508066,25.1893459152208,26.1655839098262,25.5828728783811,25.5076355961951
"CON__Q8VED5;sp|Q5XKE5|K2C79_HUMAN;CON__Q5XKE5;sp|O95678|K2C75_HUMAN;CON__O95678;sp|P13647|K2C5_HUMAN;CON__P13647",1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.782898859976335,0.159822559660976,0.831329935230384,0.289632187211704,26.6082652513166,NA,26.0088041734709,NA,NA,NA,26.5098866134581,NA,NA,26.5723707234204,NA,26.1981828619903,NA,26.8745569501615,NA,NA,NA,27.1538925552123
"CON__Q95121;sp|P36955|PEDF_HUMAN",1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,0.462351740739544,NA,0.600122196028164,20.6596992091525,20.4690204673785,20.2108654413573,20.285491295588,20.0722757093452,NA,NA,NA,NA,NA,NA,NA,19.7508160089451,NA,NA,NA,NA,20.3617281889255
"CON__Q9TRI1",15,3,3,3,7,6,10,9,11,11,14,14,11,13,13,5,5,5,1.77510512266049e-10,0.00118432511395707,2.695428855486e-08,0.00778554663839564,25.4443851697002,25.4656576221617,25.2073444894277,25.2038673975795,25.3848414530474,24.6791996831822,19.167259893677,19.4833017243796,20.8134542045331,NA,NA,NA,23.6438621778116,23.1957824967103,24.1398353986345,24.3572251273144,24.5028767209877,24.2527095829294
"CON__Q9TT36;sp|P05543|THBG_HUMAN",1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0.707303624084337,NA,0.763795051390854,NA,19.2120663986203,21.1373588716808,NA,NA,NA,18.5967728667225,NA,NA,19.2337860034814,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CON__Q9TTE1;CON__A2I7N0;CON__A2I7N1",2,0,0,0,3,2,3,8,5,5,4,0,6,7,3,0,0,1,0.0116797068692987,0.726811952670762,0.0222760786086915,0.825773960615819,21.4637149576706,23.4401019952729,NA,23.7819906243516,24.3583380030261,21.8562460130326,NA,NA,19.5812422082689,NA,NA,NA,22.1351221826464,21.6557195143929,22.0269527370509,24.8253390892935,23.2401778575526,22.6270378249865
"CON__REFSEQ:XP_001252647;CON__ENSEMBL:ENSBTAP00000038329",3,0,0,0,3,2,3,3,3,2,4,3,3,4,1,0,1,2,1.70593185703571e-05,0.31234955317966,8.43987339796616e-05,0.460762631535357,22.0102832754765,23.457553382341,22.4541337788148,23.1902800083467,23.2259766152581,NA,NA,19.920700012927,19.52133914532,NA,NA,NA,22.6083971751823,21.6545458240061,22.6258500811776,23.2872354589376,22.8886682551611,21.9090195264586
"REV__sp|A0AVI2|FR1L5_HUMAN",1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.945878219282318,0.852337428883335,0.958502877239884,0.913918458227943,20.783912856419,NA,NA,NA,NA,NA,NA,NA,20.8741260236969,NA,NA,NA,NA,NA,NA,22.4298770746369,19.8952656164807,20.6333521106544
"REV__sp|O60256|KPRB_HUMAN",1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,NA,0.392935492297827,NA,0.538294146441569,18.8447870099127,NA,NA,23.3139041847275,NA,21.7431716275835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4719798075721,19.9449713330463
"REV__sp|O95714|HERC2_HUMAN",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0.759932922460839,NA,0.848750624344803,22.1763138156921,NA,NA,17.5730669925507,NA,NA,NA,NA,NA,NA,NA,NA,20.4975797668039,NA,NA,NA,NA,NA
"REV__sp|P22003|BMP5_HUMAN;REV__sp|P18075|BMP7_HUMAN",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1555455118335,NA,NA,NA,22.5624126732875,NA,NA,NA,NA,NA,NA
"REV__sp|P22676|CALB2_HUMAN",1,2,1,1,1,0,1,0,1,2,0,0,0,0,0,1,1,1,0.0204467032094735,0.0127235126820534,0.0364605168342372,0.0462174288351331,18.5206088145404,NA,NA,NA,NA,NA,20.1524868461497,20.5762787251431,21.3390250427808,20.7353503106845,20.1466403539163,20.3373756877571,19.6883441258727,NA,20.2575367636039,NA,21.1999661246582,22.137944233338
"REV__sp|P30566|PUR8_HUMAN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9566096563118,19.9237983834106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REV__sp|P42704|LPPRC_HUMAN",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.929331167197917,NA,0.949042795679611,NA,NA,NA,20.8398409140249,NA,NA,NA,20.7459634039265,21.0554056174804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REV__sp|Q01118|SCN7A_HUMAN",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7222473349527,NA,NA,22.993359654506,NA,NA,NA,NA,NA,NA,20.6007070401599,20.6960258031244
"REV__sp|Q14980|NUMA1_HUMAN",0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,NA,0.186861724350594,NA,0.319425931939628,NA,NA,23.1757982965018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8427106278309,NA,NA,NA,NA
"REV__sp|Q15858|SCN9A_HUMAN",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,0.716096868094553,NA,0.817502193821229,21.9285335784962,NA,22.6981886420109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5865732849001
"REV__sp|Q86WI1|PKHL1_HUMAN",0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3013191799868,22.6578071994897,23.3924296497,22.6209812714441,NA,22.768585043266,NA,NA,NA,NA,21.2919601650374,21.6733943870612
"REV__sp|Q8NCM8|DYHC2_HUMAN",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0.283679350721071,NA,0.431637262556009,21.018507369741,NA,21.460159634406,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0390174144958,NA,NA,NA,NA,NA
"REV__sp|Q8NF91|SYNE1_HUMAN",1,1,0,0,1,0,0,1,2,2,1,0,1,1,0,0,0,1,0.0356892153577823,0.655266847780426,0.0592021936372705,0.771434948799192,19.3406363481238,19.8086289741653,NA,20.1107552693977,20.2379113370416,NA,NA,NA,17.3649040811854,18.6928769895373,NA,NA,19.027638874673,NA,NA,19.1118058254739,20.5201619760684,21.9921187385635
"REV__sp|Q8TC59|PIWL2_HUMAN",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3846276340963,21.4099929400887,NA,NA,NA,NA,NA,NA
"REV__sp|Q8WZ42|TITIN_HUMAN",2,0,0,1,3,2,0,0,0,2,0,1,0,0,1,1,1,1,0.169391191525557,0.226985382609116,0.230924179607355,0.367301498583052,22.0367547693447,NA,20.6036366053502,NA,NA,22.0525834733028,NA,18.9647393751611,20.9851339538595,NA,NA,20.7963779447794,23.6816682999637,20.6438879914579,NA,NA,NA,23.796975847201
"REV__sp|Q96BY6|DOC10_HUMAN",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,19.737314183371,NA,19.6622055706859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REV__sp|Q96NB3|ZN830_HUMAN",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0178465315751466,NA,0.0323796446041723,NA,NA,NA,21.8553324702895,NA,NA,NA,NA,NA,18.5451309644254,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REV__sp|Q96ND8|ZN583_HUMAN",1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.374860344509869,0.593561291747178,0.455649211861134,0.722676550983668,20.0020120307892,NA,NA,NA,NA,NA,NA,NA,20.9351085539036,20.2747185731868,NA,NA,NA,NA,20.7577758861805,NA,19.9945223520672,20.2591359196011
"REV__sp|Q9BX26|SYCP2_HUMAN",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.131361536004441,NA,0.186418168276611,NA,21.2129170685756,NA,NA,NA,NA,NA,22.3396457251587,NA,NA,NA,NA,22.4115143291105,NA,NA,NA,NA,NA,NA
"REV__sp|Q9BXC9|BBS2_HUMAN",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,NA,0.984953724954117,NA,0.993575873936722,19.893455822464,NA,NA,NA,NA,21.8707050166291,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1252630132051,NA,19.6797354162074
"REV__sp|Q9P2D7|DYH1_HUMAN",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.200303034367918,NA,0.267341575282131,NA,NA,21.6752095753386,NA,NA,NA,NA,20.3920108647013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REV__sp|Q9UQV4|LAMP3_HUMAN",2,1,2,2,1,2,1,1,1,2,1,1,0,0,1,1,0,2,0.00321694677495279,0.583976038809329,0.00722440606798272,0.712778230546714,22.9503352342317,22.6351445862931,21.7550479422242,NA,NA,22.468908838266,20.7669248034667,NA,21.309242758574,21.2487126128093,21.845329643092,21.4559096004284,22.2125810838626,22.4058363836347,21.9096870267245,22.1605062689873,21.8691571487322,23.1074209697449
"REV__sp|Q9Y3L3|3BP1_HUMAN;REV__sp|Q6ZT62|BGIN_HUMAN",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.96164835011164,0.215374337619695,0.972486599959209,0.353661632352878,23.2364534708315,NA,NA,NA,NA,NA,NA,NA,23.3014654079822,NA,NA,NA,NA,20.2258988609956,NA,NA,22.484455167772,22.5887410311016
"sp|P0DPI2|GAL3A_HUMAN;sp|A0A0B4J2D5|GAL3B_HUMAN",1,1,3,2,1,1,1,0,1,1,0,0,0,0,0,1,1,2,8.16932923514537e-05,0.00383865396046704,0.000304844157092192,0.0186136710607795,20.8798183778324,NA,NA,NA,NA,NA,23.1091541602939,23.0356947782923,22.9601728693575,23.0149820949816,23.4878240313963,23.250256721208,22.7265496488575,22.0688939730891,22.2213347004838,NA,22.2869019815164,22.2284298535674
"sp|A0AVT1|UBA6_HUMAN",0,2,2,1,0,0,0,0,1,2,0,0,0,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9212018017484,19.2806484985575,20.8052370421347,20.9912169672463,20.2752363127863,19.3540708045161,NA,NA,NA,NA,18.4926265155331,20.4927767479564
"sp|A0FGR8|ESYT2_HUMAN",4,1,1,0,1,1,0,2,3,4,0,1,0,0,2,0,0,1,0.00842974372175361,0.930292946828411,0.0166403141067416,0.963236724543794,22.2317565007811,NA,20.1846494697432,NA,NA,20.4795817622114,NA,NA,19.1027799081858,18.8980507808242,19.1770090394681,NA,NA,20.0209430345393,NA,20.7317553180639,21.5532986956217,21.7540523186851
"sp|A0MZ66|SHOT1_HUMAN",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2850956607848,21.1949177667422,20.0366824862874,NA,NA,19.7405185808552,NA,NA,NA,NA,NA,NA
"sp|A1L0T0|HACL2_HUMAN",2,1,2,1,2,2,3,2,3,3,0,1,0,0,1,2,1,1,0.504659582072625,0.0476820248566341,0.581872330128328,0.12131050220019,21.7170140869352,NA,21.6422428903196,NA,NA,19.2230501405684,21.3441592885913,21.1127212446072,19.7068361080233,20.1884133263327,21.526309427418,18.8646001489739,22.0348269960267,22.2058680751293,22.2308240846355,21.7888447231731,22.3249480604889,22.1934835686433
"sp|A5YKK6|CNOT1_HUMAN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2679998920592,NA,NA,19.7310467526333,NA,NA,NA,NA,NA,NA,NA,NA
"sp|A6NDG6|PGP_HUMAN",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7743897041225,20.8290463242673,20.8755282642125,21.0545256077116,19.835151858088,NA,NA,NA,NA,NA,NA,NA
"sp|A6NHL2|TBAL3_HUMAN",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9524101655172,22.0271551864505,20.8918340135005,21.3556851589707,NA,21.5733788626989,NA,NA,NA,NA,NA,NA
"sp|A6NHQ2|FBLL1_HUMAN",1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0.0306754977071835,0.781409196458467,0.0520218492044504,0.860472521563877,23.6249681535551,NA,23.5354021528869,NA,NA,23.2950473362463,22.8581409881612,22.8850487102057,22.7717227851621,22.9776428500777,23.1971058439233,23.1052625908992,23.4397356922316,23.4056240731787,23.3464286897215,23.4063215556021,23.50596990398,23.436132768411
"sp|A6NHR9|SMHD1_HUMAN",0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.430599382536399,0.424384058532305,0.511433923662366,0.564788295288578,NA,NA,19.154341442026,NA,NA,NA,NA,NA,NA,NA,18.8868165441821,18.3818411124339,19.7839616496012,NA,19.5796671574527,NA,NA,NA
"sp|A6NKT7|RGPD3_HUMAN;sp|Q7Z3J3|RGPD4_HUMAN",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6807999873069,NA,20.4619616521036,20.7759544957201,NA,20.3665332387714,NA,NA,NA,NA,20.5680704462517,NA
"sp|P62308|RUXG_HUMAN;sp|A8MWD9|RUXGL_HUMAN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.666552233626,22.2960806071733,22.173787137065,21.6266876448148,NA,NA,NA,NA,NA,NA,NA,NA
"sp|B2RTY4|MYO9A_HUMAN",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0415825204532617,0.012026142698703,0.0677259862827876,0.0442011511196232,NA,20.2090218355639,NA,NA,NA,NA,22.7158471927684,NA,NA,NA,NA,NA,23.9457035882739,NA,NA,NA,NA,NA
"sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN;sp|Q9BZK3|NACP4_HUMAN",1,3,3,2,3,1,2,2,2,2,1,1,1,1,1,4,4,4,1.3861600511357e-11,1.48832313727993e-05,2.73627994094187e-09,0.000277678573898227,20.4337802765492,20.9756480422366,21.2583143316108,21.2999970427771,20.9934476789016,21.6762795556731,24.7428422580469,24.8213738333999,24.5900707483972,24.5513452199573,24.9914616510471,24.2492999211016,22.7043631048187,21.6773879386152,22.756958321497,22.6123661997351,22.5808150054498,22.8900282848468
"sp|O00148|DX39A_HUMAN",1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,2,2,0.14455173166064,0.435954997130769,0.201942758880469,0.577441405935886,20.7295325445562,NA,20.4687557668386,NA,NA,NA,21.1111446967677,21.8311643714884,21.4995512354967,20.8083156248506,20.8431260863308,20.9948412719307,NA,NA,NA,NA,20.0613406456852,20.4033753137354
"sp|O00151|PDLI1_HUMAN",12,15,13,13,7,6,8,7,9,15,0,12,2,2,5,13,13,16,0.00521665685423395,0.0957310893686147,0.011024354745167,0.201652907605501,25.8035436127545,NA,26.0772893502373,22.2515196946821,16.8254957705366,23.4410886949817,26.3623958451342,26.3954148419096,26.8359345654448,26.4241908140407,26.2010382515635,26.0545872039075,24.3724067936358,24.5475520782903,24.5470364837433,24.7364681387924,25.1524204676426,25.5301343743258
"sp|O00154|BACH_HUMAN",1,3,1,2,2,0,0,0,1,1,0,1,0,0,0,2,3,2,0.0658646989928232,0.176587279562929,0.102375524261286,0.308044951615118,20.709547758603,NA,20.7391591192932,NA,NA,NA,22.1765061440292,22.945484918505,22.53445630697,22.8902046057727,19.9480733706041,21.7983563120891,21.6749521539257,NA,NA,NA,21.8356368871998,21.8128773267803
