"","protein_group","number_of_peptides_control_1","number_of_peptides_control_2","number_of_peptides_control_3","number_of_peptides_infected_1","number_of_peptides_infected_2","number_of_peptides_infected_3","abundance_control_1","abundance_infected_1","abundance_control_2","abundance_infected_2","abundance_control_3","abundance_infected_3","log_ratios_infected..vs.control.","differential_abundance_qvalue_infected..vs.control."
"747","sp|P48024|EIF1_MOUSE",2,1,1,2,3,2,21.731229730013,21.9431289705483,22.0673370290772,21.5775768083657,21.4857805521158,22.6521639985857,0.296174155431234,1
"748","sp|Q9CXY6|ILF2_MOUSE",3,3,2,2,2,1,21.3757721979843,21.2696452120404,21.1997895971409,20.4828426614708,20.1335882935386,21.2177903021031,0.0870426956501665,1
"749","sp|Q9D1Q6|ERP44_MOUSE",2,1,NA,2,NA,3,21.1379342290877,20.5546996188893,20.4424198777416,20.3918760314026,19.7147660056185,21.1932126595121,0.281556065785399,1
"750","sp|P47941|CRKL_MOUSE",2,2,1,NA,1,1,21.1128853610848,20.4219276709343,20.8159619393606,19.7374704853961,19.9635915401311,21.1460586660722,-0.195660672724635,1
"751","sp|P42208|SEPT2_MOUSE",NA,NA,NA,NA,1,3,21.174795879153,20.0845957684895,20.405173931472,20.0702647743171,19.9549962255528,21.822007479407,0.147300662011933,1
"752","sp|P34022|RANG_MOUSE",2,NA,NA,2,NA,1,22.8333311878056,22.3693286965859,22.5224815603909,21.7521460180147,21.4351135943518,22.7421527480674,0.0242337067065653,1
"753","sp|Q8R146|ACPH_MOUSE",2,2,2,NA,NA,1,21.1243188699988,19.8144387074206,20.568376451246,19.9309590750646,19.6203680637722,20.4632021703113,-0.368154477406834,1
"754","sp|Q922U2|K2C5_MOUSE",1,2,1,1,1,3,22.0870088975089,23.8536847641998,23.0951490949447,22.628015491173,23.3469126988798,23.5413899449919,0.498006503010433,1
"755","sp|Q9D172|GAL3A_MOUSE",3,1,1,2,NA,3,22.3326516417246,21.3962940725498,21.692847778247,21.1247542860888,21.1120684662389,21.9323422775407,-0.228059083343733,1
"756","sp|Q8K352|SASH3_MOUSE",3,1,1,1,1,1,21.4343958553919,20.3124703109793,20.5304818279493,20.3077594721851,20.051990850971,21.3295257845444,-0.0223709888677988,1
"757","sp|Q6PHN9|RAB35_MOUSE",2,3,2,3,2,2,23.3072522374165,22.9495805093693,23.2598206869121,22.6164288146135,22.2132374460013,23.4010271424825,0.062242032045134,1
"758","sp|P62900|RL31_MOUSE",3,3,1,1,2,2,24.0228164856779,23.0812379844006,23.4742208605852,22.8559223773575,22.5029473452313,23.5806420250406,-0.160727434898565,1
"759","sp|Q9R0U0|SRS10_MOUSE",3,2,2,2,2,2,22.1966600533964,20.7296134833955,21.2219332528721,21.2352888326134,21.015194344709,21.9321560774064,-0.178909752520732,1
"760","sp|P28271|ACOHC_MOUSE",3,2,1,NA,1,NA,20.5509467200445,19.3871409470516,19.7665243632897,19.1671259263891,19.0179776751603,19.9139416823133,-0.289080067580167,1
"761","sp|P61924|COPZ1_MOUSE",NA,1,NA,1,2,3,21.2458462901502,21.1515681525581,21.0997603341927,20.8276545707629,20.4274241077486,21.2858672555494,0.1640197489263,1
"762","sp|Q99L45|IF2B_MOUSE",1,1,NA,1,1,3,21.1039722345492,20.9162906087191,20.8489590769865,20.6976026563395,20.3603808242944,21.6581405356097,0.3195738882794,1
"763","sp|A2A8L1|CHD5_MOUSE; sp|Q6PDQ2|CHD4_MOUSE",2,2,2,1,2,3,20.7952693914767,20.8705118469137,20.8575785271088,20.3360220104978,20.1327377074887,21.2731345365157,0.231360922617666,1
"764","sp|Q7TNC4|LC7L2_MOUSE",3,2,NA,2,NA,3,21.5173232527633,21.0643011883277,21.1005446065948,20.3348452914343,20.4362982719244,21.8086311566009,0.0512038350267995,1
"765","sp|Q3TTY5|K22E_MOUSE",NA,1,3,2,NA,NA,21.1862008559667,20.8497649127601,21.4457193674253,19.1670251245198,22.7595503451453,19.8180707235609,-1.85220326923217,0.144335116635152
"766","sp|Q9D0J8|PTMS_MOUSE",2,1,2,1,1,2,22.0229321020915,20.7809656130518,21.586822611959,20.5414190147058,20.5339698614878,21.384597221886,-0.4789142419649,0.992474729716506
"767","sp|Q04750|TOP1_MOUSE",2,3,1,2,2,2,20.9138652851946,21.0280281214868,20.817288656105,20.5126434289488,19.9427063525132,21.5531427117413,0.4733179894547,0.533250019698712
"768","sp|P62196|PRS8_MOUSE",1,1,1,1,1,3,20.9219689290414,20.3633522355116,20.6713610537618,20.3206764870371,20.1018271089494,21.1322471128784,0.0403729145581657,1
"769","sp|Q99LF4|RTCB_MOUSE",2,1,NA,1,NA,2,21.2884043972184,20.587810243395,21.158497207477,20.6817805835471,19.8580002608513,21.2030081404039,0.0558990339330994,1
"770","sp|Q60766|IRGM1_MOUSE",NA,NA,NA,NA,NA,3,20.1104493841025,20.1518064116863,19.6279908882733,19.8385936255388,19.0634321067558,21.2484875974639,0.812338418519134,0.0947162496293483
"771","sp|Q9CSN1|SNW1_MOUSE",2,1,NA,1,NA,3,21.0047762982573,19.9124935819874,20.0197339168568,19.4155145965662,18.9146303881524,20.2789945539479,-0.110712623588334,1
"772","sp|Q7TSV4|PGM2_MOUSE",3,2,1,1,NA,1,21.3715383109542,20.3775709154917,20.755000420279,19.8690828354059,20.0698638890998,20.8500651008417,-0.3665612561979,1
"773","sp|Q62523|ZYX_MOUSE",2,2,1,NA,NA,2,21.6471034174501,20.5389978411612,21.0600139204896,20.3251504807411,20.0838551966161,21.354183591366,-0.190880207095833,1
"774","sp|Q99LC3|NDUAA_MOUSE",3,2,NA,1,NA,NA,22.9166121649571,20.3392351166986,20.7817001904885,20.7810610957244,20.633941756316,21.8458628970407,-0.455365000765967,1
"775","sp|P97823|LYPA1_MOUSE",2,1,1,3,1,2,21.8456741892422,20.9982414379333,21.3086657970595,20.7733664213461,20.5873297904373,21.6612514103012,-0.102936835719466,1
"776","sp|Q8BG32|PSD11_MOUSE",1,2,1,2,NA,2,21.5972480770724,21.1880509074894,21.1529495130442,20.9444468437821,20.7756540816133,21.9837566332274,0.196800904256334,1
"777","sp|O70194|EIF3D_MOUSE",2,1,1,3,2,2,22.0243943660975,21.1894472597135,21.0200987796929,20.8081271631313,20.4505684179297,21.6403718271141,0.0476282287462671,1
"778","sp|Q8K019|BCLF1_MOUSE",2,1,NA,1,1,2,21.2311605225,20.2073246460742,19.8219201246573,19.9510062987376,19.7430005520239,20.9834356967699,0.115228480800165,1
"779","sp|Q9CQ69|QCR8_MOUSE",3,2,1,2,1,1,20.939056707168,20.082796799617,20.5277444874591,19.6066219780573,19.9015198891056,20.3838542947406,-0.431682670439265,1
"780","sp|Q80UM7|MOGS_MOUSE",2,1,NA,1,1,3,19.911092404753,19.7545696860254,21.7796218801451,20.814422285685,20.7530328726629,22.1397483700767,0.0883310614086999,1
"781","sp|P03958|ADA_MOUSE",2,1,NA,1,2,1,21.2298066240909,20.8282033231638,20.8171407862454,20.0433170434675,20.003503335975,20.998181169329,-0.0602497367836664,1
"782","sp|Q99KH8|STK24_MOUSE",2,2,NA,NA,NA,1,21.030863436977,20.7565212059195,21.0688694457662,20.4322345030357,20.1477800416072,21.130458388322,0.0239003909756015,1
"783","sp|Q9D0K2|SCOT1_MOUSE",3,NA,NA,1,NA,1,21.2009391532142,20.4897172753379,20.4640245593542,19.9565626252859,19.8171355152176,21.6536537594797,0.205944810772499,1
"784","sp|Q791V5|MTCH2_MOUSE",3,2,NA,1,1,2,20.5987476840198,19.8579631562651,20.1586915070483,19.4692860754204,19.2202891626753,20.3258426079692,-0.1082121713629,1
"785","sp|Q8BVK9|SP110_MOUSE",1,2,1,2,1,1,22.1343392025636,21.1024588916225,21.4707842183946,20.1386980271063,21.208902469754,21.6934652625972,-0.626467903128732,1
"786","sp|Q9Z2W0|DNPEP_MOUSE",2,1,NA,3,NA,1,21.5738841772733,20.5042121099498,20.80624260096,19.8311018355444,20.1819386985259,20.9072866058319,-0.439821641811034,1
"787","sp|Q99KJ8|DCTN2_MOUSE",2,1,2,NA,NA,2,20.7778799448071,20.3339791471406,20.9634371163616,19.8194513501849,19.8650369672144,20.9815835724432,-0.157113319538135,1
"788","sp|P58389|PTPA_MOUSE",2,1,1,2,NA,2,23.2994829198386,23.3137611623368,22.9222820530011,22.9173785447295,22.5404271229465,22.39272776416,-0.0461082081866332,1
"789","sp|Q9JII5|DAZP1_MOUSE",1,1,1,2,1,2,21.8439936781648,20.8614070881046,21.4853594821061,20.5520218422038,20.7842200683003,21.7752009396952,-0.308314452855868,1
"790","sp|P59325|IF5_MOUSE",3,NA,1,1,2,3,21.7141119612232,21.4095022956645,21.4570350052136,20.7839683879575,20.4040105897323,21.7093371197287,0.109216749060533,1
"791","sp|Q80TY0|FNBP1_MOUSE",2,2,1,2,NA,2,21.3258711480553,20.7968412918168,21.1057536447086,20.4868006581812,20.6623966382362,21.2464859046694,-0.187964525444233,1
"792","sp|P62774|MTPN_MOUSE",1,1,NA,2,NA,1,23.1863037912382,22.1633932416389,22.7543423543103,21.5381718775644,21.8058863274755,22.6376556916003,-0.469103887406798,1
"793","sp|Q9CWZ3|RBM8A_MOUSE",2,2,2,2,2,2,21.9254871632899,21.0568728403217,21.3259751499377,21.129810465013,20.5819954982972,21.4751759294234,-0.0571995255889005,1
"794","sp|P48758|CBR1_MOUSE",3,NA,NA,NA,NA,NA,21.4897948079708,20.0724200057638,21.2843937482733,19.7407636084446,20.5176263810372,20.5656729577865,-0.970986121762133,0.0328380332071672
"795","sp|Q11011|PSA_MOUSE",2,2,NA,NA,1,1,21.051680925441,20.1695121840234,20.6059693333342,19.5211173136241,19.5331709629266,20.4500820551293,-0.350036556308334,1
"796","sp|Q3UM45|PP1R7_MOUSE",2,1,1,2,1,1,21.2443504779758,20.5323083592827,20.3782600515581,20.3746847802541,18.9990324451949,21.6386685728667,0.641339579224899,1
"797","sp|P08905|LYZ2_MOUSE",2,1,2,2,1,2,23.4249041224773,22.8498796137363,22.8086545253704,22.604615889934,22.3150089713336,23.5576179504913,0.154515278326765,1
"798","sp|P23780|BGAL_MOUSE",3,NA,NA,NA,NA,NA,20.3813779209116,18.4043892815808,19.5466241477351,18.2196170236002,18.1580902189666,18.3882769588573,-1.02460300785833,0.611384686498716
"799","sp|Q9CZ30|OLA1_MOUSE",NA,1,1,1,NA,3,20.9539241304904,20.7506313478095,20.4763072778876,20.1501925972111,19.9948573418063,22.2491287917323,0.574954662189533,1
"800","sp|Q99JT2|STK26_MOUSE",1,1,NA,NA,NA,2,21.4632163969388,20.848545388719,21.298048299782,20.5956115982855,20.5377056434757,21.3481273095576,-0.168895347878133,1
"801","sp|E9PVX6|KI67_MOUSE",NA,NA,NA,1,2,3,19.6528140122718,20.1183594116153,19.5243652353311,19.8887202131985,19.7808066534136,20.8265443133947,0.625212679064,0.999963427709092
"802","sp|Q9Z126|PLF4_MOUSE",2,1,1,1,1,3,21.4754884141121,20.9641605154089,21.1190679235295,20.9684233468332,20.7460321372641,21.7891393827702,0.127044923368867,1
"803","sp|Q6A4J8|UBP7_MOUSE",2,2,NA,2,2,1,21.3897984472328,20.1067878328566,20.544093520578,20.2600944301483,19.604159104564,21.5108252439237,0.113218811517934,1
"804","sp|Q1HFZ0|NSUN2_MOUSE",3,1,1,1,NA,2,21.0591787393334,20.1929609754845,20.5620145810859,19.601707432663,19.7159423059805,20.9282716733347,-0.204731848305868,1
"805","sp|P46978|STT3A_MOUSE",2,NA,NA,3,NA,2,20.5009478578068,20.4614545868017,20.448842367499,20.097202558142,20.0063974728919,21.1088200173201,0.237096488022033,1
"806","sp|Q3UGC7|EI3JA_MOUSE; sp|Q66JS6|EI3JB_MOUSE",1,NA,NA,2,NA,2,21.0209924818308,20.5621180235335,20.8179911217491,20.3176183885907,19.7174946625087,21.1270484611259,0.150102202387167,1
"807","sp|P61082|UBC12_MOUSE",2,3,NA,NA,NA,1,20.7704054000175,20.7564821140742,20.3425238338417,20.0602262279423,19.7062089013549,20.9063514361227,0.301307214308368,1
"808","sp|Q9CRB9|MIC19_MOUSE",3,NA,1,1,1,NA,20.9687783956638,20.5447657988341,20.7717505887335,20.0776774709019,20.1556888194965,21.0596699061973,-0.0713682093201674,1
"809","sp|P97352|S10AD_MOUSE",2,1,1,1,2,1,21.7291439847873,20.7184584584307,21.3034821379781,20.1369191647198,20.4324074488688,21.449300560798,-0.386785129228567,1
"810","sp|Q3UZ39|LRRF1_MOUSE",3,NA,NA,NA,NA,1,21.1055602413109,19.7855278992388,20.7570539221874,19.5518995039554,19.4239046683412,20.6144306015038,-0.444886942380501,1
"811","sp|Q80XU3|NUCKS_MOUSE",2,1,1,1,2,1,21.6028543546141,20.9439266333092,21.3652209716684,20.4846821761826,20.8504990474976,21.8300896170089,-0.186625315759801,1
"812","sp|Q9CW03|SMC3_MOUSE",3,1,NA,NA,1,NA,20.5900992951633,20.0939252528418,20.1740674230746,19.7673245214197,19.6494468640071,20.6568899462816,0.0348420460993661,1
"813","sp|Q64674|SPEE_MOUSE",2,1,NA,NA,2,3,20.9603694888346,20.4740622656279,20.4395562323769,20.1896602000698,19.9293754494605,20.8867985958592,0.0737399636282987,1
"814","sp|Q9R0Q7|TEBP_MOUSE",2,2,2,2,2,2,23.2945272223519,22.3600031153332,22.5687315408986,22.2567413848284,21.7362803213534,23.3066836445773,0.107963020045,1
"815","sp|Q6PE01|SNR40_MOUSE",1,2,NA,2,NA,NA,21.2348568909622,20.9088274247427,20.9397684038415,20.5056711627656,20.5474310536705,21.3555844572199,0.016008898751334,1
"816","sp|Q9D1D4|TMEDA_MOUSE",1,1,2,1,NA,1,21.1592599015113,20.774362804767,21.0797606417839,20.5387951828664,20.392823912854,21.488525057711,0.0566128630650683,1
"817","sp|Q8BMF4|ODP2_MOUSE",3,1,1,2,1,1,21.377196626882,20.561245165245,20.7225997269691,20.2045941279442,20.2253863314866,20.304020238217,-0.4184410513105,1
"818","sp|P70404|IDHG1_MOUSE",2,NA,NA,NA,NA,2,20.7650563934328,19.831501798662,20.3135196913855,19.8501981025511,19.7822504922129,20.5396830225382,-0.213147884426634,1
"819","sp|P21981|TGM2_MOUSE",2,NA,NA,NA,1,1,20.6309100896407,19.9304484301116,20.0423794531318,19.2045396470377,18.8653649514799,20.2505494037636,-0.0510390044465012,1
"820","sp|P30355|AL5AP_MOUSE",1,1,NA,3,1,3,22.2933122286946,21.9828040523201,22.1634204227713,21.635425311505,21.5057604398649,22.3994683013901,0.0184015246281331,1
"821","sp|Q6P1F6|2ABA_MOUSE",3,1,NA,NA,NA,2,21.3093862836204,20.5742022208489,20.4140489001731,20.1309186566506,20.0486227269132,21.9926185716503,0.308560512814366,1
"822","sp|P51660|DHB4_MOUSE",2,1,2,2,1,2,20.3770359985619,20.0233195103449,20.234882612354,20.0444329698204,19.828857499621,20.7249322103888,0.117302860005733,1
"823","sp|Q8VDL4|ADPGK_MOUSE",1,3,NA,NA,NA,NA,21.3267749455097,20.389733606912,20.94204623385,20.0181288498576,19.8896317894556,20.7921904656309,-0.319466682138267,1
"824","sp|Q8VDP4|CCAR2_MOUSE",1,1,NA,1,1,3,20.6359180153968,20.0638593055897,20.6036674337709,20.1669986300806,19.644758261317,21.0703365200615,0.138950248415698,1
"825","sp|Q3TGF2|F107B_MOUSE",3,1,NA,NA,NA,1,21.9105886613273,20.6763679700556,21.4542445640984,20.573885910356,20.3522557665029,21.5331231860857,-0.311237308477099,1
"826","sp|Q3ULJ0|GPD1L_MOUSE",1,NA,NA,2,NA,2,21.2764041661813,20.3400720260181,20.6148400160525,20.1977008400052,20.2686133849282,20.8980256162328,-0.241353028301968,1
"827","sp|Q9DC69|NDUA9_MOUSE",2,2,1,1,1,2,20.452020991549,19.7869334204737,20.3963715652081,19.9072451499947,20.0904074145377,20.7673666507926,-0.159084916677932,1
"828","sp|P01881|IGHD_MOUSE; sp|P01882|IGHDM_MOUSE",2,1,2,2,2,1,22.1548361834103,21.160531291303,21.1113757716226,20.8065139235769,20.9133079940029,22.3656468335357,0.0510573664599328,1
"829","sp|Q8BFY9|TNPO1_MOUSE",2,1,2,2,2,2,21.1730963893248,21.2805038903092,20.8139948558121,20.6136168279026,19.5918704070611,20.9240429938364,0.413067353283399,1
"830","sp|Q8VCI0|PLBL1_MOUSE",3,NA,NA,NA,NA,NA,21.2606218235457,19.5420425820796,20.2843470004817,19.6769859764256,20.073372776983,20.6409832803093,-0.586109920731968,1
"831","sp|Q61335|BAP31_MOUSE",2,NA,NA,1,NA,2,21.1945620982194,20.6601230170847,20.6816371251618,20.4019739785415,20.1892541987991,21.357831310962,0.118158294802632,1
"832","sp|Q02013|AQP1_MOUSE",1,1,NA,1,2,3,20.9054231815366,20.4542245998589,20.59509422588,20.5626097396791,19.831153542222,21.561810120648,0.415657836849133,1
"833","sp|Q9WTP6|KAD2_MOUSE",NA,NA,NA,3,1,1,21.3668024349524,21.1871254985043,20.7454123400888,20.6404235777395,19.7672901671256,21.5476728548686,0.498572329648533,0.713377221960006
"834","sp|P50516|VATA_MOUSE",NA,NA,NA,NA,NA,2,20.3835554663771,19.6118972114838,20.2317753438678,19.5376537419231,19.8749447672751,20.7824385855866,-0.186095346175499,1
"835","sp|P01887|B2MG_MOUSE",2,1,NA,2,NA,2,22.222692033139,21.3749113213771,21.652667539234,21.1682418002879,20.9063366592798,22.0513868660138,-0.0623854146580006,1
"836","sp|P01904|HA21_MOUSE; sp|P04224|HA22_MOUSE",1,1,1,2,1,2,23.3384888550651,21.6603073714677,22.4911110411603,21.4162506706213,21.5545376804427,22.2699390692372,-0.679213488447301,0.345401122911632
"837","sp|P60867|RS20_MOUSE",2,1,1,2,1,1,23.0133756674042,22.3369963981542,22.7469805586317,21.9162173396358,21.5327799069367,22.6157683634082,-0.141384677258134,1
"838","sp|Q9D880|TIM50_MOUSE",1,NA,NA,NA,2,2,20.8028060403316,20.4906141671253,20.7783533033195,20.0542717649662,19.6816830076642,20.8965094272615,0.0595176693458998,1
"839","sp|P26883|FKB1A_MOUSE",2,1,NA,1,1,2,22.5348014388327,21.3660388090341,22.1046960028048,21.2122383936593,21.3145493632266,22.039056254998,-0.445571115724234,0.995139372775829
"840","sp|P20060|HEXB_MOUSE",2,1,NA,NA,NA,2,20.6102592398638,19.6437498504962,20.1381961661103,19.4877579906111,19.4504584115758,20.3693800873639,-0.232675296359567,1
"841","sp|Q9R0P5|DEST_MOUSE",1,2,2,1,2,2,21.8414915984535,21.3810208628248,21.4006397397206,21.0520296699267,20.5941253600535,21.6100274705562,0.0689404350267004,1
"842","sp|P62313|LSM6_MOUSE",3,1,1,1,1,NA,22.3737758707394,21.0405039474847,21.7188613339091,20.7989598039682,20.6325000516755,21.7120682852543,-0.391201739872267,1
"843","sp|Q8C147|DOCK8_MOUSE",1,2,NA,NA,NA,2,20.5657224574515,19.86325256423,20.3269996753308,19.7345068394312,19.7718487057696,20.6148715689391,-0.150646621983866,1
"844","sp|Q8VCW8|ACSF2_MOUSE",NA,NA,NA,3,NA,1,21.4458480336496,21.7338419337642,20.8492828246735,21.4586828307781,21.4213103242367,22.6958752293836,0.723986270455365,1
"845","sp|Q6P8I4|PCNP_MOUSE",1,NA,NA,3,NA,NA,20.8617917428268,20.0946959530638,20.5495724741693,19.5824199632044,19.4301426664671,20.4303963994835,-0.244664855903833,1
"846","sp|Q64105|SPRE_MOUSE",2,2,NA,1,NA,NA,20.4183674887565,19.4106489333979,19.5665703065703,18.9710174006099,19.2611546266937,20.1791576931328,-0.228422798293298,1
"847","sp|Q9QYJ0|DNJA2_MOUSE",2,2,NA,NA,NA,2,20.686793404679,20.471393162405,20.5048061398916,19.5358982641309,19.4374401952589,20.9654445280163,0.114565404907566,1
"848","sp|P08775|RPB1_MOUSE",2,1,NA,NA,NA,1,20.2574992022194,19.6131370235381,19.8491557569451,19.2905664964431,18.9737952771206,19.9410179521538,-0.0785762547166999,1
"849","sp|Q62186|SSRD_MOUSE",NA,NA,1,1,1,2,20.8562704976948,19.8670918622033,20.4399705989427,20.2505820749777,19.5823918274757,21.071177055408,0.103406022825266,1
"850","sp|Q8BG07|PLD4_MOUSE",2,2,1,1,1,1,20.2259396460469,19.0478541353233,19.880310509978,18.9806731243636,18.8004621324496,19.9433316544515,-0.311617791445366,1
"851","sp|Q8R429|AT2A1_MOUSE",1,1,1,1,2,1,20.5954295970218,20.1565264416861,20.2472243494487,20.2341761245826,19.8994101201417,20.8620705155365,0.170236338397668,1
"852","sp|P83917|CBX1_MOUSE",2,NA,1,1,NA,1,21.3962300410089,20.4044636171911,20.9134838597857,19.7132470129437,19.8008197398961,20.6754736176366,-0.439116464306431,1
"853","sp|Q8BGD9|IF4B_MOUSE",2,1,NA,NA,NA,NA,20.2562973889113,18.4259699652011,20.170217412635,19.4593895917192,18.8393618326075,20.2713937790143,-0.369707766073066,1
"854","sp|Q9D7G0|PRPS1_MOUSE",1,2,2,2,1,1,21.6963347698256,20.9289229473766,20.9286690866627,20.5453683500145,20.5747335957314,21.5067391652062,-0.0729023298741348,1
"855","sp|Q7TNG5|EMAL2_MOUSE",2,NA,NA,NA,NA,1,20.0474910668818,19.3391691870842,19.4593203046699,19.0272618156222,18.4196774687996,19.4199373064747,-0.0467068437234002,1
"856","sp|Q9WTP7|KAD3_MOUSE",2,2,NA,NA,2,2,20.2961078108482,19.6659199817485,20.0103942456544,19.1822855186306,19.0330256905415,20.1625159590145,-0.109602095883499,1
"857","sp|O35226|PSMD4_MOUSE",1,1,1,2,1,1,20.7203586679875,20.8296455154552,20.560759055982,20.3961004011063,19.9801536105924,21.0674770336212,0.343983871873599,1
"858","sp|Q8R574|KPRB_MOUSE",1,2,NA,NA,NA,NA,20.6534549948766,19.2780981932339,20.0963879866028,19.125085190147,19.0540282504637,20.0897367292375,-0.436983706441565,1
"859","sp|Q05D44|IF2P_MOUSE",1,1,NA,2,2,2,20.0781183809308,19.4625529555086,19.3416776082529,19.4876003862673,18.9774738553548,19.9983015318348,0.183728343024067,1
"860","sp|P70248|MYO1F_MOUSE",NA,1,NA,1,NA,2,20.4354770938604,19.8684316614167,19.517071017835,19.0356346212738,18.773008392145,20.6135088116426,0.2640061968309,1
"861","sp|P35282|RAB21_MOUSE",1,2,1,1,1,2,20.5969574743748,20.2502405808736,20.4107009328519,19.9932060127146,19.5434006319824,20.5266957528341,0.0730277690710679,1
"862","sp|Q9CX34|SGT1_MOUSE",2,1,NA,1,NA,2,20.0463543482005,19.6716897388479,19.5646426074151,19.1001486857529,18.9681481977224,20.1727755605927,0.121822943951834,1
"863","sp|P31786|ACBP_MOUSE",2,NA,NA,1,1,2,21.834031093105,21.1543601497644,21.3024846970808,20.9093045871535,20.3358881973023,21.4542220942671,0.0151609478989663,1
"864","sp|Q99MD9|NASP_MOUSE",2,2,1,1,NA,NA,21.2893561714358,19.4232974012991,20.8397662314447,20.649663064172,20.1731642609407,21.4911851904419,-0.246047002636066,1
"865","sp|Q99P88|NU155_MOUSE",NA,NA,NA,NA,NA,2,19.1762664464618,18.7289523572365,18.9582410002722,17.8562124328032,18.0623806984861,19.7328278172897,0.0403681540364348,1
"866","sp|Q9JMA1|UBP14_MOUSE",1,1,1,1,1,2,20.5621914072591,20.312754743552,20.5522841081054,20.1538643268546,19.616916272864,21.0784665008833,0.271231261020467,1
"867","sp|Q6NXH9|K2C73_MOUSE",2,NA,1,1,NA,NA,22.4465126474339,22.7712983349208,23.3347044249467,20.8713251037619,23.4926131052877,21.4718587542286,-1.38644932825233,1
"868","sp|Q8CJF9|AGO3_MOUSE; sp|Q8CJG0|AGO2_MOUSE",2,1,NA,NA,1,1,19.4598370554774,18.597718656519,19.0034096444297,18.3953640136667,18.5488933853413,19.2249007930552,-0.264718874002501,1
"869","sp|P61957|SUMO2_MOUSE; sp|Q9Z172|SUMO3_MOUSE",2,2,1,1,1,1,24.4013307133002,23.0687749984615,23.9547804449196,22.795002781065,22.9074666912437,23.9577687676822,-0.4806771007516,1
"870","sp|O55201|SPT5H_MOUSE",2,NA,NA,1,1,2,20.3432803427861,19.5039122089255,19.9767743985685,19.5464159634377,19.6644433782159,20.2422627815731,-0.230635721878068,1
"871","sp|Q9D0M1|KPRA_MOUSE",2,1,NA,NA,NA,NA,20.3684754274067,19.0282344014027,19.6747370938656,18.6337961210881,18.768423039414,19.8262315316359,-0.441124502186533,1
"872","sp|P62075|TIM13_MOUSE",1,1,1,1,1,2,21.4577345592597,20.5982532564051,21.2400025502485,20.2226728732101,20.2940768920244,21.4268070620462,-0.248026936623732,1
"873","sp|P97855|G3BP1_MOUSE",1,1,1,2,2,1,20.6806751094424,20.6007419741563,19.9997514705433,19.7768855868488,19.8107998932008,21.1937895768536,0.360063554890733,1
"874","sp|Q9QXS1|PLEC_MOUSE",NA,NA,NA,NA,NA,2,20.5087299274226,19.313412562206,19.6440037802126,19.6787093039737,19.6736461670295,20.418405714211,-0.138617431424665,1
"875","sp|Q61550|RAD21_MOUSE",1,2,1,1,1,2,20.4936145904521,19.5576875907999,19.9817102812036,19.2337562990677,19.2923828628123,20.2196692839591,-0.252198186880433,1
"876","sp|Q9CYL5|GAPR1_MOUSE",1,1,NA,1,1,2,19.9961201974851,19.7443357988302,19.8866000086403,19.241002951657,19.2017468927128,20.2660255781361,0.0556324099283655,1
"877","sp|Q3TBT3|STING_MOUSE",NA,1,NA,1,1,2,21.0050109452321,19.908407838377,20.0198302726809,19.6852294774265,20.0100137689146,20.6186401181598,-0.274192517621434,1
"878","sp|Q64521|GPDM_MOUSE",2,NA,NA,NA,NA,NA,20.5376911897064,19.8307355977582,20.0870699324364,19.2741219039634,19.3316282536789,20.271425548424,-0.193368775225367,1
"879","sp|Q07417|ACADS_MOUSE",2,1,NA,1,NA,NA,20.9684184247502,19.4688228833962,20.6159727204173,18.8814072412447,19.4627250404607,20.0768089178917,-0.873359047698534,0.0739052904582127
"880","sp|P53996|CNBP_MOUSE",2,NA,NA,NA,NA,2,21.2240979720656,20.441809467146,20.612141831484,20.1617045505454,19.9044006121786,21.2846024454681,0.0491586824771015,1
"881","sp|Q9DB05|SNAA_MOUSE",2,NA,NA,1,NA,1,20.1793764100473,19.5207239448403,20.2884252328875,19.5469689704862,19.2153111163741,20.3017426166256,-0.104559075785601,1
"882","sp|Q9JJ28|FLII_MOUSE",1,1,NA,2,NA,2,19.3228863445846,19.0827714664941,19.0904877021516,18.8154086898649,18.5129815244348,19.7023752084905,0.224733264559501,1
"883","sp|Q9DCT2|NDUS3_MOUSE",1,1,1,2,1,2,21.0066251866312,20.4661236524401,20.3832508902914,19.9197723345513,19.6982339115311,20.6640168733448,-0.0127323760391675,1
"884","sp|G3X987|GIMA9_MOUSE",2,NA,1,NA,NA,NA,21.2081313383622,20.4748556997196,21.0923279293378,20.104955882028,20.7934996277225,21.3845168597874,-0.376543484629166,1
"885","sp|P61965|WDR5_MOUSE",NA,1,1,1,NA,2,19.8290430914216,19.552097740008,20.0840301144707,19.3777734436505,19.0511473524735,20.5638281751663,0.176492933486334,1
"886","sp|Q9QY76|VAPB_MOUSE",1,1,NA,1,1,2,19.7468501994957,19.13178664037,19.6801574236696,19.0495537706157,18.7355243257869,20.2240664624617,0.0809583081650658,1
"887","sp|Q62241|RU1C_MOUSE",2,NA,NA,1,1,1,21.0178202265723,21.0672295134344,20.2227445005649,20.6125490793882,20.1465139849798,21.2428548573591,0.511851579354898,1
"888","sp|P01868|IGHG1_MOUSE; sp|P01869|IGH1M_MOUSE",NA,NA,NA,1,1,2,18.4559688213033,19.982213313732,20.2269643735032,21.3852963150003,19.2841675191753,22.1092958494308,1.8365682547271,0.144335116635152
