task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
55	e1/722b55	195724	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (19)	COMPLETED	0	2023-06-29 11:40:16.856	4m 28s	4m 24s	143.1%	2.4 GB	5.4 GB	1.9 GB	621.5 MB
53	b2/c004a0	193515	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (19)	COMPLETED	0	2023-06-29 11:39:58.962	4m 54s	4m 45s	134.5%	2.4 GB	5.6 GB	1.9 GB	621.5 MB
58	f1/b329ae	197609	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (20)	COMPLETED	0	2023-06-29 11:40:31.734	4m 46s	4m 36s	139.5%	2.4 GB	5.6 GB	1.9 GB	622.8 MB
84	77/9f7bdc	199628	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (30)	COMPLETED	0	2023-06-29 11:40:47.352	4m 38s	4m 29s	141.5%	2.4 GB	5.7 GB	1.9 GB	617.5 MB
59	38/9bce6d	200285	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (21)	COMPLETED	0	2023-06-29 11:40:52.199	4m 42s	4m 33s	138.8%	2.4 GB	5.7 GB	1.9 GB	612.6 MB
89	59/84aab8	219115	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (30)	COMPLETED	0	2023-06-29 11:44:45.121	4m 28s	4m 24s	145.6%	2.4 GB	5.5 GB	1.9 GB	617.5 MB
62	7d/81b901	220170	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (22)	COMPLETED	0	2023-06-29 11:44:53.438	4m 37s	4m 34s	138.1%	2.4 GB	5.7 GB	1.9 GB	603.5 MB
64	a9/19288e	223102	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (21)	COMPLETED	0	2023-06-29 11:45:18.130	4m 33s	4m 24s	143.6%	2.4 GB	5.5 GB	1.9 GB	612.6 MB
66	2c/ccb528	224031	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (22)	COMPLETED	0	2023-06-29 11:45:25.691	4m 27s	4m 19s	144.0%	2.4 GB	5.5 GB	1.9 GB	603.5 MB
68	c5/ee730d	225471	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (25)	COMPLETED	0	2023-06-29 11:45:33.773	4m 43s	4m 29s	139.7%	2.4 GB	5.7 GB	1.9 GB	605.5 MB
70	22/91e569	243044	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (26)	COMPLETED	0	2023-06-29 11:49:12.863	4m 39s	4m 35s	136.8%	2.4 GB	5.7 GB	1.9 GB	603.8 MB
74	47/8820d0	247696	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (25)	COMPLETED	0	2023-06-29 11:49:52.318	4m 31s	4m 27s	141.9%	2.4 GB	5.4 GB	1.9 GB	605.5 MB
73	6e/9857ad	247507	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (24)	COMPLETED	0	2023-06-29 11:49:51.503	4m 40s	4m 28s	140.3%	2.4 GB	5.5 GB	1.9 GB	604.9 MB
67	a1/c61ee6	245159	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (24)	COMPLETED	0	2023-06-29 11:49:30.675	5m 2s	4m 51s	130.9%	2.4 GB	5.7 GB	1.9 GB	604.9 MB
75	36/b6cf05	250981	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (26)	COMPLETED	0	2023-06-29 11:50:16.786	4m 26s	4m 19s	144.7%	2.4 GB	5.5 GB	1.9 GB	603.8 MB
79	88/5a74f0	267775	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (28)	COMPLETED	0	2023-06-29 11:53:51.402	4m 36s	4m 31s	140.5%	2.4 GB	5.7 GB	1.9 GB	609.2 MB
86	35/b40e4d	271991	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (28)	COMPLETED	0	2023-06-29 11:54:32.531	4m 29s	4m 23s	143.2%	2.4 GB	5.8 GB	1.9 GB	609.2 MB
71	cc/22a024	271882	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (27)	COMPLETED	0	2023-06-29 11:54:31.942	4m 41s	4m 28s	140.6%	2.4 GB	5.7 GB	1.9 GB	603.4 MB
81	b6/48c54c	271081	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (29)	COMPLETED	0	2023-06-29 11:54:23.629	4m 50s	4m 39s	137.0%	2.4 GB	5.6 GB	1.9 GB	610.5 MB
87	5a/8a6248	274261	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (29)	COMPLETED	0	2023-06-29 11:54:42.472	4m 41s	4m 27s	142.5%	2.4 GB	5.7 GB	1.9 GB	610.5 MB
117	71/1ad0cf	292318	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (38)	COMPLETED	0	2023-06-29 11:58:27.506	5m	4m 57s	131.9%	2.4 GB	5.8 GB	1.9 GB	618.2 MB
88	44/b8e324	295769	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (31)	COMPLETED	0	2023-06-29 11:59:01.408	4m 50s	4m 45s	135.4%	2.4 GB	5.7 GB	2 GB	610.5 MB
96	71/2acb26	297356	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (32)	COMPLETED	0	2023-06-29 11:59:12.577	4m 44s	4m 34s	138.0%	2.4 GB	5.6 GB	1.9 GB	599.8 MB
94	4e/4f1c75	297472	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (31)	COMPLETED	0	2023-06-29 11:59:13.766	4m 43s	4m 32s	140.8%	2.4 GB	5.7 GB	2 GB	610.5 MB
90	97/39a6e2	298941	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (32)	COMPLETED	0	2023-06-29 11:59:23.074	4m 34s	4m 24s	142.1%	2.4 GB	5.4 GB	1.9 GB	599.8 MB
99	64/3510db	318675	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (33)	COMPLETED	0	2023-06-29 12:03:27.210	4m 35s	4m 31s	140.1%	2.4 GB	5.6 GB	1.9 GB	607 MB
