task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
9	ca/fc1513	29606	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (1)	COMPLETED	0	2022-11-01 09:26:09.855	1m 40s	1m 37s	105.9%	1 GB	19.2 GB	852.5 MB	491 MB
15	4d/e633f2	32159	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (3)	COMPLETED	0	2022-11-01 09:27:05.350	3m 33s	3m 30s	98.0%	752.1 MB	2 GB	494.7 MB	481.9 MB
18	47/004ac7	1963	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (6)	COMPLETED	0	2022-11-01 09:27:49.493	2m 55s	2m 51s	96.8%	617.3 MB	1.8 GB	424.8 MB	390 MB
20	fe/236fc9	8396	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (8)	COMPLETED	0	2022-11-01 09:30:38.752	2m 36s	2m 33s	97.5%	591.1 MB	1.7 GB	385.2 MB	348.7 MB
17	94/e840bc	8947	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (5)	COMPLETED	0	2022-11-01 09:30:44.197	3m 58s	3m 56s	97.4%	820 MB	2.1 GB	539 MB	538.6 MB
24	a6/798e6e	14866	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (7)	COMPLETED	0	2022-11-01 09:33:14.440	1m 52s	1m 49s	106.4%	1.1 GB	19.3 GB	1 GB	588 MB
13	53/a9a67c	20257	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (5)	COMPLETED	0	2022-11-01 09:35:06.913	1m 51s	1m 47s	108.0%	1.1 GB	19.4 GB	1 GB	591.3 MB
23	5d/6bd39e	24508	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (6)	COMPLETED	0	2022-11-01 09:36:57.435	1m 31s	1m 27s	106.4%	882.4 MB	19 GB	713 MB	427.6 MB
19	9a/ce56de	18501	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (7)	COMPLETED	0	2022-11-01 09:34:42.547	3m 53s	3m 50s	98.2%	808.5 MB	2.1 GB	529.5 MB	536.7 MB
36	03/06dabd	28915	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (11)	COMPLETED	0	2022-11-01 09:38:35.951	1m 40s	1m 36s	102.6%	1004.4 MB	19.1 GB	801.3 MB	467.7 MB
21	a6/db17b5	28115	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (6)	COMPLETED	0	2022-11-01 09:38:28.273	2m 51s	2m 48s	98.2%	638.7 MB	1.7 GB	424.8 MB	390 MB
22	33/01961b	804	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (9)	COMPLETED	0	2022-11-01 09:40:15.612	3m 22s	3m 18s	98.0%	709.7 MB	2.1 GB	470.5 MB	453.5 MB
25	e2/918bae	3917	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (7)	COMPLETED	0	2022-11-01 09:41:19.504	3m 57s	3m 54s	98.1%	807 MB	2.2 GB	529.5 MB	536.7 MB
27	f0/7d3f27	9148	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (8)	COMPLETED	0	2022-11-01 09:43:37.175	2m 34s	2m 31s	97.8%	570.2 MB	1.6 GB	385.2 MB	348.7 MB
29	f7/02fba8	13107	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (8)	COMPLETED	0	2022-11-01 09:45:16.552	1m 32s	1m 28s	100.8%	908.2 MB	19 GB	614.2 MB	381.2 MB
